Index	CID_stereo	InChIKey	SMILES
1136	2724385	LTMHDMANZUZIPE-PUGKRICDSA-N	C[C@@H]1[C@H]([C@H](C[C@@H](O1)O[C@@H]2[C@H](O[C@H](C[C@@H]2O)O[C@@H]3[C@H](O[C@H](C[C@@H]3O)O[C@H]4CC[C@]5([C@@H](C4)CC[C@@H]6[C@@H]5C[C@H]([C@]7([C@@]6(CC[C@@H]7C8=CC(=O)OC8)O)C)O)C)C)C)O)O
1137	2733525	FQZYTYWMLGAPFJ-OQKDUQJOSA-N	CC/C(=C(\C1=CC=CC=C1)/C2=CC=C(C=C2)OCCN(C)C)/C3=CC=CC=C3.C(C(=O)O)C(CC(=O)O)(C(=O)O)O
1138	2761171	AEOCXXJPGCBFJA-UHFFFAOYSA-N	CCC1=NC=CC(=C1)C(=S)N
1139	2826718	JYIKNQVWKBUSNH-OGZDCFRISA-N	CCC(C)CC(C)CCCCCCCCC(=O)N[C@H]1C[C@H]([C@H](NC(=O)[C@@H]2[C@H](CCN2C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H]3C[C@H](CN3C(=O)[C@@H](NC1=O)[C@@H](C)O)O)[C@@H]([C@H](C4=CC=C(C=C4)O)O)O)[C@@H](CCN)O)O)NCCN)O
1140	3000226	IECPWNUMDGFDKC-MZJAQBGESA-N	C[C@H]1[C@@H]2CC[C@]3([C@H]([C@]2(CC[C@H]1O)C)[C@@H](C[C@@H]\4[C@@]3(C[C@@H](/C4=C(/CCC=C(C)C)\C(=O)O)OC(=O)C)C)O)C
1141	3001028	JKKFKPJIXZFSSB-CBZIJGRNSA-N	C[C@]12CC[C@H]3[C@H]([C@@H]1CCC2=O)CCC4=C3C=CC(=C4)OS(=O)(=O)O
1142	3001055	VMXUWOKSQNHOCA-UKTHLTGXSA-N	CN/C(=C\[N+](=O)[O-])/NCCSCC1=CC=C(O1)CN(C)C
1143	3002190	LJVAJPDWBABPEJ-PNUFFHFMSA-N	CC[C@@H]1[C@@]2([C@@H]([C@H](C(=O)[C@@H](C[C@@]([C@@H]([C@H](C(=O)[C@H](C(=O)O1)C)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)N(C)C)O)(C)OC)C)C)N(C(=O)O2)CCCCN4C=C(N=C4)C5=CN=CC=C5)C
1144	3002977	GSNHKUDZZFZSJB-HLMSNRGBSA-N	CC1=NN=C(N1C2C[C@H]3CC[C@@H](C2)N3CC[C@@H](C4=CC=CC=C4)NC(=O)C5CCC(CC5)(F)F)C(C)C
1145	3003141	YTAOBBFIOAEMLL-REQDGWNSSA-N	C1[C@H](S/C(=C(\C#N)/N2C=CN=C2)/S1)C3=C(C=C(C=C3)Cl)Cl
1146	3005572	IWEQQRMGNVVKQW-OQKDUQJOSA-N	CN(C)CCOC1=CC=C(C=C1)/C(=C(/CCCl)\C2=CC=CC=C2)/C3=CC=CC=C3.C(C(=O)O)C(CC(=O)O)(C(=O)O)O
1147	3007855	JIAARYAFYJHUJI-UHFFFAOYSA-L	[Cl-].[Cl-].[Zn+2]
1148	3010818	BBAWEDCPNXPBQM-GDEBMMAJSA-N	CCC[C@@H](C(=O)C(=O)NC1CC1)NC(=O)[C@@H]2[C@H]3CCC[C@H]3CN2C(=O)[C@H](C(C)(C)C)NC(=O)[C@H](C4CCCCC4)NC(=O)C5=NC=CN=C5
1149	3011155	IXOXBSCIXZEQEQ-UHTZMRCNSA-N	COC1=NC(=NC2=C1N=CN2[C@H]3[C@H]([C@@H]([C@H](O3)CO)O)O)N
1150	3032400	AJQVUIHGEOLMDY-SOCRLDLMSA-N	C1CN=C(NC1C2C(=O)NCC(C(=O)NC(C(=O)NC(C(=O)N/C(=C\NC(=O)N)/C(=O)N2)CNC(=O)CC(CCCN)N)CO)N)N.OS(=O)(=O)O
1151	3032525	IECPWNUMDGFDKC-OHKGZEFISA-N	C[C@H]1[C@@H]2CC[C@]3(C([C@]2(CC[C@H]1O)C)[C@@H](C[C@@H]\4[C@@]3(C[C@@H](/C4=C(/CCC=C(C)C)\C(=O)O)OC(=O)C)C)O)C
1152	3032583	NKANXQFJJICGDU-OCEACIFDSA-N	CC/C(=C(/C1=CC=CC=C1)\C2=CC=C(C=C2)OCCN(C)C)/C3=CC=CC=C3
1153	3033637	SGXXNSQHWDMGGP-IZZDOVSWSA-N	CN/C(=C\[N+](=O)[O-])/NCCSCC1=CSC(=N1)CN(C)C
1154	3033825	WHXMKTBCFHIYNQ-SECBINFHSA-N	C[C@@H]1CC(=O)NN=C1C2=CC=C(C=C2)NN=C(C#N)C#N
1155	3034010	AHLBNYSZXLDEJQ-FWEHEUNISA-N	CCCCCCCCCCC[C@@H](C[C@H]1[C@@H](C(=O)O1)CCCCCC)OC(=O)[C@H](CC(C)C)NC=O
1156	3034756	BPZSYCZIITTYBL-ORAYPTAESA-N	C[C@@H](CC1=CC=C(C=C1)OC)NC[C@H](C2=CC(=C(C=C2)O)NC=O)O
1157	3034812	RVCSYOQWLPPAOA-CVPHZBIISA-M	C1CC[N+]2(C1)[C@H]3CCC2CC(C3)OC(=O)C(C4=CC=CC=C4)(C5=CC=CC=C5)O.[Cl-]
1158	3036505	LUMKNAVTFCDUIE-VHXPQNKSSA-N	C1=CC=C(C=C1)/C(=C(/C2=CC=CC=C2)\C3=CC=C(C=C3)OCCO)/CCCl
1159	3036780	VSWBSWWIRNCQIJ-GJZGRUSLSA-N	CN1C[C@@H]2[C@@H](C1)C3=C(C=CC(=C3)Cl)OC4=CC=CC=C24
1160	3038497	LWYLQNWMSGFCOZ-UHFFFAOYSA-L	CC(C)C1=C(C(=CC=C1)C(C)C)OCOP(=O)([O-])[O-].[Na+].[Na+]
1161	3052762	ZPMNHBXQOOVQJL-UHFFFAOYSA-N	COCCCN1CCC(CC1)NC(=O)C2=CC(=C(C3=C2OCC3)N)Cl
1162	3052775	JDBJJCWRXSVHOQ-UTONKHPSSA-N	CS(=O)(=O)O.C#CCN[C@@H]1CCC2=CC=CC=C12
1163	3062316	ZBNZXTGUTAYRHI-UHFFFAOYSA-N	CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=NC(=NC(=C3)N4CCN(CC4)CCO)C
1164	3080904	YUSCRGFYKCAQHE-HQFNMCNFSA-N	C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CCC4=C3C=CC(=C4)O.C[C@]12CC[C@H]3[C@H]([C@@H]1C[C@H]([C@@H]2O)O)CCC4=C3C=CC(=C4)O
1165	3081361	UHTHHESEBZOYNR-UHFFFAOYSA-N	CN1CCC(CC1)COC2=C(C=C3C(=C2)N=CN=C3NC4=C(C=C(C=C4)Br)F)OC
1166	3081884	FHEAIOHRHQGZPC-KIWGSFCNSA-N	C[C@@H](C(=O)O)N.CC(=O)O.C1=CC(=CC=C1C[C@@H](C(=O)O)N)O.C(CCN)C[C@@H](C(=O)O)N.C(CC(=O)O)[C@@H](C(=O)O)N
1167	3083544	BPZSYCZIITTYBL-YJYMSZOUSA-N	C[C@H](CC1=CC=C(C=C1)OC)NC[C@@H](C2=CC(=C(C=C2)O)NC=O)O
1168	3085017	ZNSIZMQNQCNRBW-UHFFFAOYSA-N	C=CCN.C1C(O1)CCl
1169	3086257	GPVSXPYOJDJYKH-UHFFFAOYSA-N	CCC1=C2C=C3C(=C(C(=CC4=NC(=CC5=NC(=CC(=C1C)N2)C(=C5CCC(=O)O)C)C(=C4C)CCC(=O)O)N3)C(C)O)C.[Na+]
1170	3086674	HXWLAJVUJSVENX-HFIFKADTSA-N	COC(=O)[C@@H]1[C@H]2CC[C@H](N2CCCF)C[C@@H]1C3=CC=C(C=C3)[123I]
1171	4369359	MFFMDFFZMYYVKS-SECBINFHSA-N	C1CN2C(=NN=C2C(F)(F)F)CN1C(=O)C[C@@H](CC3=CC(=C(C=C3F)F)F)N
1172	4517618	KXHDMMFHTQZSJL-UHFFFAOYSA-N	[NH+](=O)[O-].[Na+]
1173	4659569	MIQPIUSUKVNLNT-UHFFFAOYSA-N	CC1=CC=C(C=C1)C(=O)C2=CC(=C(C(=C2)O)O)[N+](=O)[O-]
1174	5001396	QTXVAVXCBMYBJW-UHFFFAOYSA-M	CC(=O)CC(C1=CC=CC=C1)C2=C(OC3=CC=CC=C3C2=O)[O-]
1175	5273759	UGWQMIXVUBLMAH-IVVFTGHFSA-N	C1CC1NC2=NC(=NC3=C2N=CN3[C@@H]4C[C@@H](C=C4)CO)N.C1[C@H](O[C@H](S1)CO)N2C=CC(=NC2=O)N
1176	5277135	JUZYLCPPVHEVSV-LJQANCHMSA-N	CC(C)[C@@H](CO)N1C=C(C(=O)C2=CC(=C(C=C21)OC)CC3=C(C(=CC=C3)Cl)F)C(=O)O
1177	5280360	XEYBRNLFEZDVAW-ARSRFYASSA-N	CCCCC[C@@H](/C=C/[C@H]1[C@@H](CC(=O)[C@@H]1C/C=C\CCCC(=O)O)O)O
1178	5280363	PXGPLTODNUVGFL-YNNPMVKQSA-N	CCCCC[C@@H](/C=C/[C@H]1[C@@H](C[C@@H]([C@@H]1C/C=C\CCCC(=O)O)O)O)O
1179	5280453	GMRQFYUYWCNGIN-NKMMMXOESA-N	C[C@H](CCCC(C)(C)O)[C@H]1CC[C@@H]\2[C@@]1(CCC/C2=C\C=C/3\C[C@H](C[C@@H](C3=C)O)O)C
1180	5280483	MBWXNTAXLNYFJB-LKUDQCMESA-N	CC1=C(C(=O)C2=CC=CC=C2C1=O)C/C=C(\C)/CCCC(C)CCCC(C)CCCC(C)C
1181	5280723	GMVPRGQOIOIIMI-DWKJAMRDSA-N	CCCCC[C@@H](/C=C/[C@H]1[C@@H](CC(=O)[C@@H]1CCCCCCC(=O)O)O)O
1182	5280754	PMATZTZNYRCHOR-IMVLJIQESA-N	CCC1C(=O)N(CC(=O)N(C(C(=O)NC(C(=O)N(C(C(=O)NC(C(=O)NC(C(=O)N(C(C(=O)N(C(C(=O)N(C(C(=O)N(C(C(=O)N1)C(C(C)C/C=C/C)O)C)C(C)C)C)CC(C)C)C)CC(C)C)C)C)C)CC(C)C)C)C(C)C)CC(C)C)C)C
1183	5280793	MECHNRXZTMCUDQ-RKHKHRCZSA-N	C[C@H](/C=C/[C@H](C)C(C)C)[C@H]1CC[C@@H]\2[C@@]1(CCC/C2=C\C=C/3\C[C@H](CCC3=C)O)C
1184	5280954	SZLZWPPUNLXJEA-QEGASFHISA-N	CO[C@H]1[C@@H](C[C@@H]2CN3CCC4=C([C@H]3C[C@@H]2[C@@H]1C(=O)OC)NC5=C4C=CC(=C5)OC)OC(=O)/C=C/C6=CC(=C(C(=C6)OC)OC)OC
1185	5280965	APKFDSVGJQXUKY-INPOYWNPSA-N	C[C@H]1/C=C/C=C/C=C/C=C/C=C/C=C/C=C/[C@@H](C[C@H]2[C@@H]([C@H](C[C@](O2)(C[C@H](C[C@H]([C@@H](CC[C@H](C[C@H](CC(=O)O[C@H]([C@@H]([C@@H]1O)C)C)O)O)O)O)O)O)O)C(=O)O)O[C@H]3[C@H]([C@H]([C@@H]([C@H](O3)C)O)N)O
1186	5281004	VOVIALXJUBGFJZ-KWVAZRHASA-N	CCCC1O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@@]5([C@H]4[C@H](C[C@@]3([C@@]2(O1)C(=O)CO)C)O)C
1187	5281006	WDLWHQDACQUCJR-ZAMMOSSLSA-N	C/C=C/C1=C(N2[C@@H]([C@@H](C2=O)NC(=O)[C@@H](C3=CC=C(C=C3)O)N)SC1)C(=O)O
1188	5281034	ICMWWNHDUZJFDW-DHODBPELSA-N	C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C)O)CC[C@@H]4[C@@]3(C/C(=C/O)/C(=O)C4)C
1189	5281037	OROAFUQRIXKEMV-LDADJPATSA-N	CCCCC1=NC=C(N1CC2=CC=C(C=C2)C(=O)O)/C=C(\CC3=CC=CS3)/C(=O)O
1190	5281040	UCHDWCPVSPXUMX-TZIWLTJVSA-N	CC(C)(C1=CC=CC=C1CC[C@H](C2=CC=CC(=C2)/C=C/C3=NC4=C(C=CC(=C4)Cl)C=C3)SCC5(CC5)CC(=O)O)O
1191	5281042	ILVYCEVXHALBSC-OTBYEXOQSA-N	C[N+]1(CCC2=CC(=C(C=C2[C@H]1CC3=CC(=C(C(=C3)OC)OC)OC)OC)OC)CCCOC(=O)CC/C=C/CCC(=O)OCCC[N+]4(CCC5=CC(=C(C=C5[C@H]4CC6=CC(=C(C(=C6)OC)OC)OC)OC)OC)C
1192	5281071	JBIMVDZLSHOPLA-LSCVHKIXSA-N	CN(C)CC/C=C\1/C2=CC=CC=C2COC3=C1C=C(C=C3)CC(=O)O
1193	5281075	DLJKPYFALUEJCK-IIELGFQLSA-N	CCCCC[C@@](C)(/C=C/[C@H]1[C@@H](C[C@@H]([C@@H]1C/C=C\CCCC(=O)O)O)O)O
1194	5281078	RTGDFNSFWBGLEC-SYZQJQIISA-N	CC1=C(C(=C(C2=C1COC2=O)O)C/C=C(\C)/CCC(=O)OCCN3CCOCC3)OC
1195	5281081	JRURYQJSLYLRLN-BJMVGYQFSA-N	CCN(CC)C(=O)/C(=C/C1=CC(=C(C(=C1)O)O)[N+](=O)[O-])/C#N
1196	5281099	NCXMLFZGDNKEPB-BQGNJOPGSA-N	C[C@@H]1C/C=C/C=C/C=C/C=C/[C@@H](C[C@H]2[C@@H]([C@H](C[C@](O2)(C[C@H](C[C@@H]3[C@H](O3)/C=C/C(=O)O1)O)O)O)C(=O)O)OC4[C@H]([C@H]([C@@H]([C@H](O4)C)O)N)O
1197	5281104	BPKAHTKRCLCHEA-UBFJEZKGSA-N	C[C@H](/C=C/[C@H](C)C(C)(C)O)[C@H]1CC[C@@H]\2[C@@]1(CCC/C2=C\C=C3C[C@H](C[C@@H](C3)O)O)C
1198	5281107	HKXBNHCUPKIYDM-CGMHZMFXSA-N	C[C@H](/C=C/[C@H](C)C(C)C)[C@H]1CC[C@@H]\2[C@@]1(CCC/C2=C\C=C/3\C[C@H](C[C@@H](C3=C)O)O)C
1199	5282175	XXUPXHKCPIKWLR-JHUOEJJVSA-N	CCCCCCCC(=O)CC[C@H]1[C@@H](C[C@@H]([C@@H]1C/C=C\CCCC(=O)OC(C)C)O)O
1200	5282226	MKPLKVHSHYCHOC-AHTXBMBWSA-N	CC(C)OC(=O)CCC/C=C\C[C@H]1[C@H](C[C@H]([C@@H]1/C=C/[C@H](COC2=CC=CC(=C2)C(F)(F)F)O)O)O
1201	5282241	SSWTVBYDDFPFAF-DKOGRLLHSA-N	C1C=C(N2[C@H](S1)[C@@H](C2=O)NC(=O)/C(=C\CC(=O)O)/C3=CSC(=N3)N)C(=O)O.O.O
1202	5282379	SHGAZHPCJJPHSC-XFYACQKRSA-N	CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C\C(=O)O)/C)/C
1203	5282380	GGXICVAJURFBLW-RDSJPUOVSA-N	CC(C)OC(=O)CCC/C=C/C[C@H]1[C@H](C[C@H]([C@@H]1CC[C@H](CCC2=CC=CC=C2)O)O)O
1204	5282381	OJLOPKGSLYJEMD-URPKTTJQSA-N	CCCCC(C)(C/C=C/[C@H]1[C@@H](CC(=O)[C@@H]1CCCCCCC(=O)OC)O)O
1205	5282411	KAQKFAOMNZTLHT-OZUDYXHBSA-N	CCCCC[C@@H](/C=C/[C@H]1[C@@H](C[C@H]2[C@@H]1C/C(=C/CCCC(=O)O)/O2)O)O
1206	5282415	IYGXEHDCSOYNKY-RZHHZEQLSA-N	CCCCC[C@@H](/C=C/[C@H]1[C@@H](C[C@@H]([C@@H]1C/C=C\CCCC(=O)O)O)O)O.C(C(CO)(CO)N)O
1207	5282425	XUPZAARQDNSRJB-CULRIWENSA-N	C[NH+](C)CC/C=C\1/C2=CC=CC=C2CSC3=CC=CC=C31.[Cl-]
1208	5282451	RHGYHLPFVJEAOC-FFNUKLMVSA-L	C1C(C1)C2=NC3=CC=CC=C3C(=C2/C=C/[C@@H](O)C[C@@H](O)CC(=O)[O-])C4=CC=C(C=C4)F.C1C(C1)C2=NC3=CC=CC=C3C(=C2/C=C/[C@@H](O)C[C@@H](O)CC(=O)[O-])C4=CC=C(C=C4)F.[Ca+2]
1209	5282593	ZTVIKZXZYLEVOL-DGKWVBSXSA-N	CN1[C@@H]2CC[C@H]1CC(C2)OC(=O)C(C3=CC=CC=C3)O
1210	5284371	OROGSEYTTFOCAN-DNJOTXNNSA-N	CN1CC[C@]23[C@@H]4[C@H]1CC5=C2C(=C(C=C5)OC)O[C@H]3[C@H](C=C4)O
1211	5284513	IHUNBGSDBOWDMA-AQFIFDHZSA-N	CC1=CC(=C(C(=C1/C=C/C(=C/C=C/C(=C/C(=O)O)/C)/C)C)C)OC
1212	5284537	DUSHUSLJJMDGTE-ZJPMUUANSA-N	CC(=O)[C@]1(CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2C=C(C4=CC(=O)[C@@H]5C[C@@H]5[C@]34C)Cl)C)O
1213	5284543	RBOXVHNMENFORY-DNJOTXNNSA-N	CN1CC[C@]23[C@@H]4[C@H]1CC5=C2C(=C(C=C5)OC)O[C@H]3[C@H](CC4)O
1214	5284549	IAVUPMFITXYVAF-XPUUQOCRSA-N	CCN[C@H]1C[C@@H](S(=O)(=O)C2=C1C=C(S2)S(=O)(=O)N)C
1215	5284555	HZEQBCVBILBTEP-ZFINNJDLSA-N	C[C@]12CC[C@H]3[C@H]([C@@H]1CCC2=O)CCC4=C3C=CC(=C4)OS(=O)(=O)O.C1CNCCN1
1216	5284566	MFWNKCLOYSRHCJ-AGUYFDCRSA-N	CN1[C@@H]2CCC[C@H]1CC(C2)NC(=O)C3=NN(C4=CC=CC=C43)C
1217	5284569	LLPOLZWFYMWNKH-CMKMFDCUSA-N	CN1CC[C@]23[C@@H]4[C@H]1CC5=C2C(=C(C=C5)OC)O[C@H]3C(=O)CC4
1218	5284570	WVLOADHCBXTIJK-YNHQPCIGSA-N	CN1CC[C@]23[C@@H]4[C@H]1CC5=C2C(=C(C=C5)O)O[C@H]3C(=O)CC4
1219	5284583	HPHUVLMMVZITSG-LURJTMIESA-N	CC[C@@H](C(=O)N)N1CCCC1=O
1220	5284594	WJBLNOPPDWQMCH-MBPVOVBZSA-N	C=C1CC[C@]2([C@H]3CC4=C5[C@]2([C@H]1OC5=C(C=C4)O)CCN3CC6CC6)O
1221	5284596	UZHSEJADLWPNLE-GRGSLBFTSA-N	C=CCN1CC[C@]23[C@@H]4C(=O)CC[C@]2([C@H]1CC5=C3C(=C(C=C5)O)O4)O
1222	5284603	BRUQQQPBMZOVGD-XFKAJCMBSA-N	CN1CC[C@]23[C@@H]4C(=O)CC[C@]2([C@H]1CC5=C3C(=C(C=C5)OC)O4)O
1223	5284604	UQCNKQCJZOAFTQ-ISWURRPUSA-N	CN1CC[C@]23[C@@H]4C(=O)CC[C@]2([C@H]1CC5=C3C(=C(C=C5)O)O4)O
1224	5284616	QFJCIRLUMZQUOT-HPLJOQBZSA-N	C[C@@H]1CC[C@H]2C[C@@H](/C(=C/C=C/C=C/[C@H](C[C@H](C(=O)[C@@H]([C@@H](/C(=C/[C@H](C(=O)C[C@H](OC(=O)[C@@H]3CCCCN3C(=O)C(=O)[C@@]1(O2)O)[C@H](C)C[C@@H]4CC[C@H]([C@@H](C4)OC)O)C)/C)O)OC)C)C)/C)OC
1225	5284627	KJADKKWYZYXHBB-XBWDGYHZSA-N	CC1(O[C@@H]2CO[C@@]3([C@H]([C@@H]2O1)OC(O3)(C)C)COS(=O)(=O)N)C
1226	5288169	VTERBIYJBWDXDT-SCSAIBSYSA-N	C(C=O)[C@H](C=O)O
1227	5288783	LWQQLNNNIPYSNX-UROSTWAQSA-N	C[C@H](/C=C/[C@H](C1CC1)O)[C@H]2CC[C@@H]\3[C@@]2(CCC/C3=C\C=C/4\C[C@H](C[C@@H](C4=C)O)O)C
1228	5288826	BQJCRHHNABKAKU-KBQPJGBKSA-N	CN1CC[C@]23[C@@H]4[C@H]1CC5=C2C(=C(C=C5)O)O[C@H]3[C@H](C=C4)O
1229	5289223	QPZIXFGNLVEBKM-QMMMGPOBSA-N	C1=CC(=C(C=C1C[C@@H](C(=O)O)N)CO)OP(=O)(O)O
1230	5310993	DJQOOSBJCLSSEY-UHFFFAOYSA-N	CC1=CN=C(C=[N+]1[O-])C(=O)O
1231	5311000	FJXOGVLKCZQRDN-PHCHRAKRSA-N	C[C@@H]1C[C@H]2[C@@H]3[C@@H](CC4=CC(=O)C=C[C@@]4([C@H]3[C@H](C[C@@]2([C@]1(C(=O)CO)O)C)O)C)Cl
1232	5311027	AQOKCDNYWBIDND-FTOWTWDKSA-N	CCNC(=O)CCC/C=C\C[C@H]1[C@H](C[C@H]([C@@H]1/C=C/[C@H](CCC2=CC=CC=C2)O)O)O
1233	5311051	FCSHDIVRCWTZOX-DVTGEIKXSA-N	C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(=O)CCl)O)C)O)F)C
1234	5311052	YMTMADLUXIRMGX-RFPWEZLHSA-N	C[C@@H]1C[C@H]2[C@@H]3C[C@@H](C4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@H]1C(=O)CO)C)O)Cl)C)F
1235	5311065	NFLWUMRGJYTJIN-PNIOQBSNSA-N	C1C[C@H](N(C1)C(=O)[C@@H]2CSSCCC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N2)CC(=O)N)CCC(=O)N)CC3=CC=CC=C3)CC4=CC=C(C=C4)O)C(=O)N[C@H](CCCN=C(N)N)C(=O)NCC(=O)N
1236	5311066	WBGKWQHBNHJJPZ-LECWWXJVSA-N	C[C@]12C[C@@H]([C@H]3[C@H]([C@@H]1C[C@@H]4[C@]2(OC(O4)(C)C)C(=O)CO)CCC5=CC(=O)C=C[C@]35C)O
1237	5311067	VWVSBHGCDBMOOT-IIEHVVJPSA-N	C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@H]1C(=O)CO)C)O)F)C
1238	5311068	CUHVIMMYOGQXCV-NSHDSACASA-N	CC1=C(C(=CC=C1)[C@H](C)C2=CN=CN2)C
1239	5311101	MGNNYOODZCAHBA-GQKYHHCASA-N	C[C@@H]1C[C@H]2[C@@H]3C[C@@H](C4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(=O)SCF)O)C)O)F)C)F
1240	5311167	LEHFPXVYPMWYQD-XHIJKXOTSA-N	C[C@H]1C[C@H]2[C@@H]3C[C@@H](C4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(=O)CCl)O)C)O)F)C)F
1241	5311181	HIFJCPQKFCZDDL-ACWOEMLNSA-N	CC#CCC(C)[C@@H](/C=C/[C@H]1[C@@H](C[C@H]2[C@@H]1C/C(=C/CCCC(=O)O)/C2)O)O
1242	5311221	GGXICVAJURFBLW-CEYXHVGTSA-N	CC(C)OC(=O)CCC/C=C\C[C@H]1[C@H](C[C@H]([C@@H]1CC[C@H](CCC2=CC=CC=C2)O)O)O
1243	5311236	TVHAZVBUYQMHBC-SNHXEXRGSA-N	CCCCCCCC(=O)CC[C@H]1[C@@H](C[C@@H]([C@@H]1C/C=C\CCCC(=O)O)O)O
1244	5311304	NETZHAKZCGBWSS-CEDHKZHLSA-N	C1CC(C1)CN2CC[C@]34[C@@H]5[C@H](CC[C@]3([C@H]2CC6=C4C(=C(C=C6)O)O5)O)O
1245	5311309	OELFLUMRDSZNSF-OFLPRAFFSA-N	CC(C)C1CCC(CC1)C(=O)N[C@H](CC2=CC=CC=C2)C(=O)O
1246	5311412	QTTRZHGPGKRAFB-OOKHYKNYSA-N	CCC(=O)[C@]1([C@@H](C[C@@H]2[C@@]1(C[C@@H]([C@H]3[C@H]2CCC4=CC(=O)C=C[C@]34C)O)C)C)C
1247	5311454	IBLNKMRFIPWSOY-FNORWQNLSA-N	CC(C)(C)C(/C=C/C1=CC2=C(C=C1)OCO2)O
1248	5311498	FDJOLVPMNUYSCM-WZHZPDAFSA-L	CC1=CC2=C(C=C1C)N(C=N2)[C@@H]3[C@@H]([C@@H]([C@H](O3)CO)OP(=O)([O-])O[C@H](C)CNC(=O)CC[C@@]4([C@H]([C@@H]5[C@]6([C@@]([C@@H](/C(=C(/C7=N/C(=C\C8=N/C(=C(\C4=N5)/C)/[C@H](C8(C)C)CCC(=O)N)/[C@H]([C@]7(C)CC(=O)N)CCC(=O)N)\C)/[N-]6)CCC(=O)N)(C)CC(=O)N)C)CC(=O)N)C)O.[C-]#N.[Co+3]
1249	5311507	WFPIAZLQTJBIFN-DVZOWYKESA-N	C1CN(CCN1CC/C=C\2/C3=CC=CC=C3SC4=C2C=C(C=C4)Cl)CCO
1250	5312125	PNCPYILNMDWPEY-QGZVFWFLSA-N	C[C@H](CC1=CC2=C(C(=C1)C(=O)N)N(CC2)CCCO)NCCOC3=CC=CC=C3OCC(F)(F)F
1251	5324345	CJOFXWAVKWHTFT-XSFVSMFZSA-O	COCCCC/C(=N\OCC[NH3+])/C1=CC=C(C=C1)C(F)(F)F
1252	5327147	ISGUIIHZEJGUGQ-UHFFFAOYSA-N	COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO
1253	5328940	UBPYILGKFZZVDX-UHFFFAOYSA-N	CN1CCN(CC1)CCCOC2=C(C=C3C(=C2)N=CC(=C3NC4=CC(=C(C=C4Cl)Cl)OC)C#N)OC
1254	5329098	WUWDLXZGHZSWQZ-WQLSENKSSA-N	CC1=CC(=C(N1)/C=C\2/C3=CC=CC=C3NC2=O)C
1255	5329102	WINHZLLDWRZWRT-ATVHPVEESA-N	CCN(CC)CCNC(=O)C1=C(NC(=C1C)/C=C\2/C3=C(C=CC(=C3)F)NC2=O)C
1256	5352019	RCINICONZNJXQF-PKCHNARUSA-N	CC1=C2[C@H](C(=O)[C@@]3([C@H](C[C@@H]4[C@]([C@H]3[C@@H]([C@@](C2(C)C)(C[C@@H]1OC(=O)[C@@H]([C@@H](C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC(=O)C
1257	5352062	OHRURASPPZQGQM-GCCNXGTGSA-N	C/C=C\1/C(=O)N[C@H](C(=O)O[C@H]\2CC(=O)N[C@@H](C(=O)N[C@H](CSSCC/C=C2)C(=O)N1)C(C)C)C(C)C
1258	5353562	OMJKFYKNWZZKTK-UXBLZVDNSA-N	CN(C)N/N=C/1\C(=NC=N1)C(=O)N
1259	5353853	QRJJEGAJXVEBNE-HKOYGPOVSA-N	C1=CC(=C(C=C1Cl)Cl)CO/N=C(\CN2C=CN=C2)/C3=C(C=C(C=C3)Cl)Cl
1260	5353894	JBKPUQTUERUYQE-VOTSOKGWSA-O	CN\1C=CC=C/C1=C\[NH+]=O
1261	5359272	JAQUASYNZVUNQP-USXIJHARSA-N	CN1CC[C@]23CCCC[C@H]2[C@H]1CC4=C3C=C(C=C4)O
1262	5359476	OQANPHBRHBJGNZ-BKUYFWCQSA-N	C1=CC=NC(=C1)NS(=O)(=O)C2=CC=C(C=C2)N/N=C\3/C=CC(=O)C(=C3)C(=O)O
1263	5359596	RQNWIZPPADIBDY-UHFFFAOYSA-N	[As]
1264	5360237	IYVFNTXFRYQLRP-UHFFFAOYSA-N	CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)OCCO)C5=CC(=C(C=C5)OCCO)OCCO)O)O)O)O)O)O
